ccp_alpha,depth,nodes,accuracy,f1,roc_auc,pr_auc,matthews
2.0665085098820437e-06,38,7761,0.9882105125651116,0.9759797724399494,0.9820727050752843,0.9607697458861294,0.9681683296424737
2.0892998845564384e-06,38,7733,0.9882105125651116,0.9759813705921491,0.9820777573765838,0.9604588617356477,0.9681696863360172
2.092840221338023e-06,38,7727,0.9882105125651116,0.9759813705921491,0.98207889218347,0.9604618047744602,0.9681696863360172
2.0931018531692433e-06,38,7719,0.9882105125651116,0.9759813705921491,0.9820599638636613,0.9604520858165195,0.9681696863360172
2.0737353170986665e-06,38,7749,0.9882105125651116,0.9759797724399494,0.9820108044898884,0.960340104726099,0.9681683296424737
2.101588129648562e-06,38,7715,0.9882105125651116,0.9759813705921491,0.9820561895693565,0.9604202690827008,0.9681696863360172
2.08688562499227e-06,38,7737,0.9881941836351464,0.9759473036361822,0.9820245538590558,0.9604053317717806,0.9681249193289895
2.1057399571293813e-06,38,7703,0.9882105125651116,0.9759813705921491,0.9820764261192979,0.9605994338295208,0.9681696863360172
2.104081391879901e-06,38,7711,0.9882105125651116,0.9759813705921491,0.9820851865118371,0.9606030291024448,0.9681696863360172
2.1067750359937167e-06,38,7699,0.9882105125651116,0.9759813705921491,0.9820682593955483,0.960596870419308,0.9681696863360172
2.1340842100997074e-06,38,7683,0.9882105125651116,0.9759813705921491,0.9820593737928646,0.960652547828945,0.9681696863360172
2.1075511203882143e-06,38,7691,0.9882105125651116,0.9759813705921491,0.9820485567877183,0.9605900371348167,0.9681696863360172
2.1771202652962854e-06,38,7679,0.9882268414950768,0.9760138394490835,0.9820693697360846,0.9607452548491295,0.9682130947965245
2.109560770504591e-06,38,7687,0.9882105125651116,0.9759813705921491,0.9820468016868966,0.9605770687109515,0.9681696863360172
2.178213668576669e-06,38,7675,0.9882268414950768,0.9760138394490835,0.9820686846782812,0.9607435710410094,0.9682130947965245
2.1854893028752544e-06,38,7671,0.9882268414950768,0.9760138394490835,0.9820653745250301,0.9607415181499164,0.9682130947965245
2.20427574387418e-06,38,7669,0.9882268414950768,0.9760138394490835,0.9820653745250301,0.9607415181499164,0.9682130947965245
2.2093160085324286e-06,38,7665,0.9882268414950768,0.9760138394490835,0.982064504530404,0.96073508545981,0.9682130947965245
