n_estimators,min_samples_split,max_features,criterion,accuracy,f1,roc_auc,pr_auc,matthews
300,7,10,gini,0.9700729378148732,0.8877608573040046,0.9911268006360883,0.9558287138213994,0.8709917549082261
50,9,10,gini,0.9690954207083239,0.8840620592383639,0.9905594235115343,0.9533467975688446,0.8667185573765835
100,9,10,gini,0.9691706143319047,0.8843767625493514,0.9908487301657527,0.953766030830939,0.8670854433189025
150,9,10,gini,0.9691706143319047,0.8845070422535212,0.9907967628152942,0.9541432805726262,0.8672512665709929
200,9,10,gini,0.9698473569441312,0.8868829337094499,0.990969619465565,0.9542843044646578,0.8699745678713476
300,9,10,gini,0.9692458079554854,0.8844959051115504,0.9909494043668825,0.9544462803927403,0.8672056074603067
50,8,10,gini,0.9693961952026469,0.8851255997742027,0.9901858956397287,0.9519255415610703,0.867939048671076
100,8,10,gini,0.9699225505677118,0.8869417750141323,0.9905979726513291,0.9540479137006528,0.8700183745124562
150,8,10,gini,0.9694713888262275,0.8851809954751131,0.9907917215810074,0.95484950986689,0.867980810470911
200,8,10,gini,0.9694713888262275,0.8851160158460668,0.9908699484951389,0.9558941445885315,0.8679002964243426
300,8,10,gini,0.9693210015790661,0.8848758465011287,0.9909849939761013,0.9554734094967638,0.867654294493391
50,10,10,gini,0.9675915482367096,0.8785573400958017,0.9899829922298777,0.9511283111916878,0.8603783848953866
100,10,10,gini,0.9685690653432589,0.8825842696629214,0.9903723711468041,0.9530172904359578,0.865074722695661
150,10,10,gini,0.9690954207083239,0.8838654987284543,0.9905564138194227,0.953245080712372,0.8664718391840869
200,10,10,gini,0.9690202270847432,0.8837471783295711,0.9906834729880636,0.9533202507700461,0.8663515896904747
300,10,10,gini,0.9696969696969697,0.885997171145686,0.9906759487577848,0.9531587518677678,0.868919585399981
50,2,11,gini,0.9722535528987142,0.8958509737510584,0.9908578344843901,0.9572712366742872,0.8803176026169177
100,2,11,gini,0.9727799082637792,0.8978555304740407,0.991576599122153,0.9594940907819227,0.8826353997269294
150,2,11,gini,0.9727799082637792,0.8981429375351716,0.9917567041142592,0.9590797184941624,0.883014709580173
200,2,11,gini,0.9722535528987142,0.8964355879876509,0.9918006957806222,0.9587805868148708,0.8810923356237041
300,2,11,gini,0.972027972027972,0.8956814357823892,0.9919376116909283,0.9587556662140023,0.880238849747158
50,3,11,gini,0.9700729378148732,0.888327721661055,0.9915323315673463,0.9543835929194672,0.8717304179332677
100,3,11,gini,0.9714264230393262,0.8930180180180181,0.9919270526877705,0.9571121553706283,0.8770868933879945
150,3,11,gini,0.9718023911572299,0.8944553898114269,0.9920728471898053,0.9584656972831196,0.8787514284461142
200,3,11,gini,0.9716520039100685,0.8940118077031206,0.992024767358324,0.9582937094281794,0.8782593226057176
300,3,11,gini,0.9717271975336491,0.8943226531759415,0.9920313886809694,0.958249254777695,0.8786236017637582
50,4,11,gini,0.9699225505677118,0.8876404494382022,0.9912881201332652,0.9574720206372405,0.8709153957394782
100,4,11,gini,0.9704489059327769,0.8895136350857464,0.9914921270968903,0.9577817612491195,0.8730640509680204
150,4,11,gini,0.9702985186856155,0.8887010425471964,0.9914940833967625,0.9576395257795761,0.8720892251821629
200,4,11,gini,0.9710504549214226,0.8915187376725838,0.9915461259895241,0.9573272291169439,0.8753422363729341
300,4,11,gini,0.9706744868035191,0.8902644907146877,0.9918217636254028,0.9574180829685234,0.8739167335021512
50,6,11,gini,0.9684938717196782,0.8826659199103892,0.9904553132452436,0.953084885062697,0.8652265363868662
100,6,11,gini,0.9702233250620348,0.8883878241262683,0.9909071934350189,0.955655380665531,0.8717234824084168
150,6,11,gini,0.9702233250620348,0.8887015177065767,0.9912259198296274,0.9567338015827052,0.8721309978206621
200,6,11,gini,0.9702985186856155,0.8888888888888888,0.991259829027417,0.956728979017017,0.8723328753680447
300,6,11,gini,0.9699225505677118,0.8875772906127037,0.991346533240996,0.9562285328441884,0.8708324770320428
50,5,11,gini,0.9707496804270997,0.8907610221847796,0.9904408165615732,0.9568642113237605,0.8745254421524007
100,5,11,gini,0.9700729378148732,0.8882022471910113,0.9912377077903974,0.9573531575324713,0.8715643594110134
150,5,11,gini,0.9713512294157456,0.8927666760484098,0.9915624284884615,0.9586385474021734,0.8768014148642153
200,5,11,gini,0.970975261297842,0.8915730337078651,0.9915354165017606,0.9585072778345575,0.8754581414402248
300,5,11,gini,0.970975261297842,0.8915120854412592,0.9917185813475133,0.9584845005527682,0.8753772997922101
50,7,11,gini,0.9699225505677118,0.8875772906127037,0.9901841901475322,0.9528204626472241,0.8708324770320428
100,7,11,gini,0.9698473569441312,0.8871376301716859,0.9909375913253451,0.954931910729178,0.8703013695912185
150,7,11,gini,0.9699977441912926,0.8877637130801688,0.991230409287027,0.9553990571980543,0.871033462419147
200,7,11,gini,0.969621776073389,0.8863892013498312,0.9912092411191762,0.9555351248469108,0.8694507150156912
300,7,11,gini,0.9695465824498083,0.8860118209963411,0.9913192202850841,0.955761524208824,0.8690013605366191
50,8,11,gini,0.9683434844725167,0.8816418330053416,0.9904460333612332,0.9529426041011435,0.8639723256020505
100,8,11,gini,0.9687194525904204,0.8828828828828829,0.9908656346031123,0.9546468562996476,0.8653841258142632
150,8,11,gini,0.9687194525904204,0.8828169014084507,0.9908660609761615,0.9547211329338345,0.8652999087429698
200,8,11,gini,0.9693210015790661,0.8850704225352113,0.9909326002525936,0.954536858103635,0.8679017191803339
300,8,11,gini,0.9698473569441312,0.887010425471964,0.9910248974773463,0.954627801350734,0.8701374184677002
50,9,11,gini,0.9673659673659674,0.8777464788732394,0.9901933947892398,0.951686982127789,0.8594458352589007
100,9,11,gini,0.9684186780960975,0.8817567567567568,0.9905994273358495,0.9530497755446763,0.8640838183060708
150,9,11,gini,0.968794646214001,0.8831315122500704,0.9906216739767073,0.9538861002032128,0.8656671350425437
200,9,11,gini,0.9688698398375818,0.883248730964467,0.9909506082437273,0.9541521701282468,0.8657833394557946
300,9,11,gini,0.9693961952026469,0.8854489164086687,0.9910578285251996,0.9541425922886504,0.8683513560093195
50,10,11,gini,0.9693210015790661,0.8839590443686007,0.9898591935610247,0.9523135676544512,0.8665327300785033
100,10,11,gini,0.9689450334611625,0.8831021794508916,0.9903819770807931,0.9517977686974347,0.8655745927498908
150,10,11,gini,0.9686442589668396,0.8821701045493077,0.9904813220012405,0.9524129583171183,0.8645155213429022
200,10,11,gini,0.9681930972253553,0.8808114961961115,0.9905895204326493,0.9521050513700113,0.8629807938480036
300,10,11,gini,0.9686442589668396,0.8825021132713441,0.990622300995897,0.951247420997487,0.8649326005624663
50,2,12,gini,0.9718023911572299,0.8937977909940527,0.990357473170852,0.9545665937352219,0.8779064898808225
100,2,12,gini,0.9726295210166178,0.8970005659309565,0.9913158343814586,0.9573095552339841,0.8816104172863899
150,2,12,gini,0.9719527784043913,0.8951363508574641,0.9918526882118486,0.9580142257549812,0.8795581405151419
200,2,12,gini,0.9721783592751335,0.8958333333333334,0.991911878823375,0.9586565086641848,0.8803376621584754
300,2,12,gini,0.972027972027972,0.8952112676056339,0.9919345769180492,0.9590450623396346,0.8796098661484721
50,3,12,gini,0.9706744868035191,0.890695067264574,0.9910949480612417,0.9581188210136949,0.8744886857999906
100,3,12,gini,0.9712760357921648,0.8926966292134831,0.9914179632671091,0.9589976962225617,0.8767560687832953
150,3,12,gini,0.971501616662907,0.8934495361259488,0.9916591148475435,0.9594754514387107,0.8776099136510055
200,3,12,gini,0.9711256485450034,0.8921953958450309,0.9917813083472706,0.9596009987210933,0.8761879255105486
300,3,12,gini,0.9712760357921648,0.8926966292134831,0.9918271058289008,0.9591593805765999,0.8767560687832953
50,4,12,gini,0.9688698398375818,0.8841634023503078,0.9904656214407257,0.9562841653108809,0.8669750702391432
100,4,12,gini,0.9708248740506805,0.8911335578002245,0.9910629951633243,0.9577524726480037,0.8749722769986961
150,4,12,gini,0.9708248740506805,0.8911946158160404,0.9912991807517749,0.9586693382091618,0.8750542363507404
200,4,12,gini,0.9716520039100685,0.8940713683618994,0.991557487577245,0.9588728271974423,0.8783386900507006
300,4,12,gini,0.970975261297842,0.891389983117614,0.9919598583317858,0.9598762005369789,0.87521644437044
50,5,12,gini,0.9700729378148732,0.8880764904386952,0.9909655062196793,0.955569820496811,0.8713993879597862
100,5,12,gini,0.9697721633205504,0.8870786516853932,0.9909145170191567,0.9565605973142148,0.8702664320679429
150,5,12,gini,0.9702233250620348,0.8884507042253521,0.991170140202494,0.9569720102909481,0.8718044348363799
200,5,12,gini,0.9704489059327769,0.8893892485223754,0.9912122006497524,0.9567707189322066,0.8729013877004171
300,5,12,gini,0.9704489059327769,0.8891396332863187,0.9913390340914849,0.9570354878280798,0.8725793762671589
50,6,12,gini,0.9682682908489361,0.8816601233875491,0.9905253889099068,0.9548236549793017,0.864036932883353
100,6,12,gini,0.9703737123091962,0.8891389983117614,0.9906588185935167,0.9555128453937628,0.8726170226338623
150,6,12,gini,0.9699977441912926,0.8877005347593583,0.9909004717893031,0.9557129268559086,0.8709513741185182
200,6,12,gini,0.9700729378148732,0.8879504504504504,0.9910743818318131,0.9563517949072904,0.8712355096011288
300,6,12,gini,0.9696969696969697,0.8867659454903063,0.9912992810748453,0.9558851734979259,0.8699002344843296
50,7,12,gini,0.9686442589668396,0.8829637945551502,0.9903812999000683,0.9538655776590823,0.865527865709514
100,7,12,gini,0.9694713888262275,0.8857625211029826,0.990756056729486,0.954362350074238,0.8687178900289958
150,7,12,gini,0.9698473569441312,0.8869467155342543,0.9909783475726883,0.9559322637369383,0.8700558552208362
200,7,12,gini,0.9697721633205504,0.8868243243243243,0.9909208875341261,0.9553076920680732,0.8699352020929365
300,7,12,gini,0.9706744868035191,0.8902027027027027,0.991052661887075,0.9559467852545843,0.8738361246175136
50,9,12,gini,0.9672907737423867,0.8776371308016878,0.9899438411516607,0.9516151187348976,0.8593387458790679
100,9,12,gini,0.9687194525904204,0.8824858757062147,0.9905976967628854,0.9533401702133201,0.8648828993603135
150,9,12,gini,0.9686442589668396,0.8821701045493077,0.9908175046100959,0.9536909717790052,0.8645155213429022
200,9,12,gini,0.9688698398375818,0.8831828442437923,0.9908355376819973,0.9538617595061311,0.8657002372890165
300,9,12,gini,0.9693210015790661,0.8848758465011287,0.9908518401809348,0.9539952545479465,0.867654294493391
50,8,12,gini,0.9679675163546131,0.8808058198097369,0.9899319277870526,0.9537315688751292,0.8630936620875407
100,8,12,gini,0.9693961952026469,0.8848656294200848,0.9904752775362501,0.9550849610049974,0.8676141629311775
150,8,12,gini,0.9693210015790661,0.8851997749015195,0.9907503884760092,0.9551064636876466,0.8680680345948514
200,8,12,gini,0.9690954207083239,0.8842579555054914,0.9907662395211299,0.9549840574304831,0.8669677412719754
300,8,12,gini,0.9696969696969697,0.8863828587538766,0.9908746135179118,0.9551507540133161,0.8694049533217589
50,10,12,gini,0.9671403864952252,0.8768667230205692,0.9899442424439423,0.9493793820573154,0.8584265781809239
100,10,12,gini,0.9678923227310324,0.879887482419128,0.9903537612172479,0.9530350335596419,0.8619375717768633
150,10,12,gini,0.9680427099781939,0.8801128349788434,0.9905186923449585,0.9530863703691514,0.8621601426839138
200,10,12,gini,0.9676667418602902,0.878668171557562,0.9906030138856158,0.9536924753327358,0.8604894180773509
300,10,12,gini,0.9681179036017745,0.8803611738148984,0.9905063526073015,0.9535259536859612,0.8624434752817255
50,2,13,gini,0.9718775847808105,0.8947072072072072,0.9909916905410494,0.9548361820410076,0.879037354650283
100,2,13,gini,0.9717271975336491,0.8940845070422535,0.9913335163226138,0.9571131771251881,0.8783089609297902
150,2,13,gini,0.9712760357921648,0.8925154755205402,0.9913303561458967,0.9577976675521521,0.8765161552387288
200,2,13,gini,0.9711256485450034,0.8920134983127109,0.9914084325754227,0.9578785524507066,0.8759462914960082
300,2,13,gini,0.9705992931799383,0.8902610159977548,0.9914372503773902,0.9575491516107778,0.8739586202463671
50,3,13,gini,0.9699225505677118,0.8880805819809737,0.9906351172681385,0.9552082808338059,0.8715033797493462
100,3,13,gini,0.9694713888262275,0.8863381858902576,0.9909105793386441,0.956707547389276,0.869476994735382
150,3,13,gini,0.9703737123091962,0.8894500561167228,0.9909974340368289,0.9568708646607509,0.873027161559439
200,3,13,gini,0.9702985186856155,0.8893867264071689,0.9909967317753361,0.9569027483737506,0.8729946298629794
300,3,13,gini,0.970148131438454,0.8889510489510489,0.9914533020686516,0.9573463130100446,0.8725160130189975
50,4,13,gini,0.9697721633205504,0.8868880135059088,0.9909699705963114,0.9552689511569582,0.8700176008972846
100,4,13,gini,0.9710504549214226,0.891640866873065,0.9912604058850717,0.9565546447671913,0.8755014058096159
150,4,13,gini,0.9710504549214226,0.8914575697772765,0.9913377298915698,0.9572364094580739,0.8752630704134536
200,4,13,gini,0.9709000676742612,0.8908937129968988,0.9914709840098068,0.9571738188093101,0.8746121685143765
300,4,13,gini,0.9703737123091962,0.8890140845070422,0.9916804084192323,0.956926113922518,0.872454887445721
50,5,13,gini,0.969621776073389,0.8868980963045913,0.9905879654250584,0.9555004803002376,0.8701241891400634
100,5,13,gini,0.9699225505677118,0.8878923766816144,0.9909924680448449,0.9557845134722358,0.8712497754937416
150,5,13,gini,0.970148131438454,0.8882634393470307,0.9911590294224493,0.9557002461600964,0.8716013786458178
200,5,13,gini,0.9705992931799383,0.8901376791233493,0.9911016697069572,0.9554660611316668,0.8737949062841932
300,5,13,gini,0.970148131438454,0.8883890919314029,0.9913466084832988,0.9560463440705032,0.8717652330585962
50,6,13,gini,0.9688698398375818,0.8833802816901408,0.9907139712014601,0.9543211714667029,0.8659503613523108
100,6,13,gini,0.9698473569441312,0.887010425471964,0.9910370867303979,0.955717663616937,0.8701374184677002
150,6,13,gini,0.9702985186856155,0.888449590511155,0.9910682370437519,0.9566888547173737,0.8717682363105455
200,6,13,gini,0.9704489059327769,0.8890770533446232,0.9911686604372058,0.9564178963011887,0.8724995685458597
300,6,13,gini,0.9702985186856155,0.8887010425471964,0.9912110970959782,0.9559576278470623,0.8720892251821629
50,7,13,gini,0.9690202270847432,0.8849162011173184,0.990928838137454,0.9554010579255107,0.8678832267138932
100,7,13,gini,0.9697721633205504,0.8872053872053872,0.9909561009318307,0.9551568901874298,0.8704336743070963
150,7,13,gini,0.9690202270847432,0.8841394825646794,0.9909787488649698,0.9555805634252801,0.8668524844235642
200,7,13,gini,0.9693210015790661,0.8853288364249579,0.9911303119435518,0.9557252393124491,0.8682354354548044
300,7,13,gini,0.968794646214001,0.8832630098452883,0.9911380368199714,0.9555513056805768,0.8658358106235563
50,8,13,gini,0.9689450334611625,0.8841514726507714,0.9900333042496752,0.9525523212807718,0.8669104203822234
100,8,13,gini,0.9684938717196782,0.8825343425848051,0.9905442496471386,0.9539931072060912,0.8650524139466647
150,8,13,gini,0.9688698398375818,0.8835770528683915,0.9907206176048731,0.9541931428556544,0.8662029267755326
200,8,13,gini,0.9693210015790661,0.8850056369785795,0.9908188088100109,0.9541805981079216,0.8678189704003857
300,8,13,gini,0.9698473569441312,0.8868829337094499,0.9908352617935539,0.9539003715970475,0.8699745678713476
50,9,13,gini,0.968794646214001,0.8829997180716098,0.9902620408501498,0.9536084149282883,0.8654995419272957
100,9,13,gini,0.9691706143319047,0.8844419391206313,0.9907723843091908,0.9556579148941032,0.8671682183990471
150,9,13,gini,0.9694713888262275,0.8855693348365277,0.9907394281805699,0.9553864357012131,0.8684697224017242
200,9,13,gini,0.9689450334611625,0.8834978843441467,0.9906958378064882,0.9547672305426386,0.8660673552776307
300,9,13,gini,0.9696969696969697,0.8863828587538766,0.9907278659467081,0.9542342427749237,0.8694049533217589
50,10,13,gini,0.9679675163546131,0.88,0.9901688908792988,0.9513431467145579,0.8620476456962648
100,10,13,gini,0.967741935483871,0.8789161727349704,0.9905162344297341,0.9525991427582492,0.8607725174392727
150,10,13,gini,0.9679675163546131,0.8796610169491526,0.9905785601372098,0.9533928801904146,0.8616231245290875
200,10,13,gini,0.9681930972253553,0.8805422197119458,0.9905983739436106,0.9533562645304127,0.8626429786100679
300,10,13,gini,0.9682682908489361,0.88085827216262,0.9906287969147044,0.9532356875580701,0.863010795007549
50,3,14,gini,0.971501616662907,0.8933895921237693,0.9907846237237776,0.9542942060790874,0.8775305271636354
100,3,14,gini,0.971501616662907,0.8935692221286156,0.991520242637365,0.9577697123935338,0.877769519696421
150,3,14,gini,0.9707496804270997,0.8907610221847796,0.991640529998755,0.9584760020563002,0.8745254421524007
200,3,14,gini,0.9707496804270997,0.8906996347288564,0.991650587386561,0.9579149448908297,0.8744440182508372
300,3,14,gini,0.9711256485450034,0.8921348314606742,0.991867862076244,0.9579008956149498,0.87610710511176
50,2,14,gini,0.9709000676742612,0.8915054667788057,0.9904252915664313,0.9554472152608124,0.8754192827840361
100,2,14,gini,0.9709000676742612,0.8911392405063291,0.9911925624087249,0.9576623504409703,0.8749317012658401
150,2,14,gini,0.9712008421685842,0.8925666199158485,0.9914205465861715,0.9583371476794069,0.876633783053369
200,2,14,gini,0.970975261297842,0.8917554683118339,0.9914143516365754,0.9587623230209915,0.8757023130252927
300,2,14,gini,0.9704489059327769,0.8898233809924306,0.9918695174069053,0.958831038096151,0.8734754948770289
50,4,14,gini,0.9694713888262275,0.8862107623318386,0.9908258063441702,0.9561097779064966,0.8693064293099921
100,4,14,gini,0.9702233250620348,0.8889512058328659,0.9910502792141533,0.9566112831164293,0.8724619296525317
150,4,14,gini,0.9712008421685842,0.8924459421510812,0.9911879224667195,0.9570198856193212,0.8764718886788129
200,4,14,gini,0.9708248740506805,0.8910112359550562,0.9913915030572955,0.9580490945896785,0.8748091777686896
300,4,14,gini,0.9712760357921648,0.8925759280089989,0.9913392598183931,0.9576816291034949,0.8765958491440399
50,6,14,gini,0.9697721633205504,0.8872053872053872,0.9911241420747234,0.9545676771249254,0.8704336743070963
100,6,14,gini,0.9688698398375818,0.8837078651685393,0.9911289826628692,0.9549297869962388,0.8663726500387314
150,6,14,gini,0.9689450334611625,0.883629191321499,0.9912970739672969,0.9549513395182521,0.8662338050387748
200,6,14,gini,0.9693210015790661,0.8853288364249579,0.9913345195533174,0.9562748314529269,0.8682354354548044
300,6,14,gini,0.9698473569441312,0.8872011251758087,0.9914477090574778,0.955851700486264,0.8703837559446982
50,5,14,gini,0.9692458079554854,0.8855944055944056,0.9901199081401839,0.9545440080453553,0.868635482836012
100,5,14,gini,0.9698473569441312,0.8873279010958134,0.990686733487851,0.9557764313420043,0.8705493464509736
150,5,14,gini,0.9690954207083239,0.8844531908912004,0.9907421870650055,0.9561970960932145,0.8672193703756111
200,5,14,gini,0.9695465824498083,0.8860759493670886,0.9911457366156233,0.9562629531579689,0.8690843429958005
300,5,14,gini,0.969621776073389,0.8863892013498312,0.9912261204757682,0.9556695405933023,0.8694507150156912
50,7,14,gini,0.9685690653432589,0.8823860438942037,0.990300263939966,0.9528820582365742,0.8648187574241293
100,7,14,gini,0.9684938717196782,0.8820050689946494,0.9905266178675188,0.9537322716339851,0.8643665288131119
150,7,14,gini,0.9686442589668396,0.8825021132713441,0.9907939537693233,0.9544378155206533,0.8649326005624663
200,7,14,gini,0.9692458079554854,0.884756269371654,0.9909083973118633,0.9554900982260136,0.8675350095150833
300,7,14,gini,0.9695465824498083,0.8858190019734987,0.9910243707812267,0.9551099588944194,0.8687540514226817
50,8,14,gini,0.9694713888262275,0.8860190903986525,0.9906194919499264,0.9540797078359292,0.8690525832495651
100,8,14,gini,0.9699225505677118,0.8873239436619719,0.9909133382230798,0.9548199473503178,0.870503529617698
150,8,14,gini,0.9694713888262275,0.8855047941342358,0.990971726250043,0.9552895887374888,0.8683875471820104
200,8,14,gini,0.9693210015790661,0.8851351351351351,0.9909615936199341,0.9552493699992533,0.8679847408306479
300,8,14,gini,0.9693210015790661,0.8851997749015195,0.9910304904885201,0.9550037495207881,0.8680680345948514
50,9,14,gini,0.9687194525904204,0.883080382237212,0.990354814609487,0.9508067630698431,0.8656383938775659
100,9,14,gini,0.9678923227310324,0.8802915615363051,0.9904527048454137,0.9521731837652209,0.8624606967373217
150,9,14,gini,0.9681930972253553,0.8810126582278481,0.990467577740598,0.9521734746064172,0.8632369847257609
200,9,14,gini,0.9675915482367096,0.878898567013206,0.9904569184143699,0.9518152198111338,0.8608126669513146
300,9,14,gini,0.9681930972253553,0.8811463894352346,0.9906077039891563,0.9523428138371142,0.8634091148178904
50,10,14,gini,0.9669899992480637,0.8763728527175444,0.9899585635622394,0.9506320848071934,0.8578634976659532
100,10,14,gini,0.9678171291074517,0.8791643139469226,0.9900511115946683,0.952094019173848,0.8610558347699654
150,10,14,gini,0.9681930972253553,0.8805422197119458,0.990302119916768,0.95240830890113,0.8626429786100679
200,10,14,gini,0.9683434844725167,0.8815752461322082,0.9903720450968254,0.9522949628950397,0.8638866912002098
300,10,14,gini,0.9676667418602902,0.8790095666854248,0.9903754310004507,0.952434645141103,0.8609196248192628
50,3,15,gini,0.9693961952026469,0.8862810841017044,0.9905770552911541,0.9553322420020094,0.869454948199143
100,3,15,gini,0.9710504549214226,0.8915798366657279,0.9909112314386017,0.9575212677070564,0.8754216817632817
150,3,15,gini,0.970975261297842,0.8915730337078651,0.9911225369055972,0.9580417314363782,0.8754581414402248
200,3,15,gini,0.9709000676742612,0.8915054667788057,0.9911784670173359,0.9582030025115843,0.8754192827840361
300,3,15,gini,0.9707496804270997,0.8910058840011208,0.9914090846753801,0.9585034504064126,0.8748538679671705
50,2,15,gini,0.970148131438454,0.8885144622297108,0.990372371146804,0.9538252800046589,0.8719301801171845
100,2,15,gini,0.9698473569441312,0.8878948839809897,0.9913686795587832,0.9581778171271456,0.8713078497336032
150,2,15,gini,0.9700729378148732,0.8883903533370724,0.9913745484584007,0.9593862171402399,0.8718138529779794
200,2,15,gini,0.9704489059327769,0.8900699300699301,0.9915540013505492,0.9592953713053245,0.8738095230799926
300,2,15,gini,0.9706744868035191,0.8908174692049272,0.9916795305923666,0.959312854692823,0.8746545499728333
50,4,15,gini,0.9697721633205504,0.8875838926174496,0.9903300598918697,0.9536454044973344,0.8709418387932829
100,4,15,gini,0.9696969696969697,0.8867659454903063,0.9910405729570937,0.9564046329133102,0.8699002344843296
150,4,15,gini,0.9705240995563577,0.8895152198421646,0.9912315128408012,0.9567001859676222,0.8730249864110938
200,4,15,gini,0.9712008421685842,0.8923249929716053,0.991234321886772,0.9564568019738963,0.8763110957415812
300,4,15,gini,0.970975261297842,0.891451068616423,0.9912799688837964,0.9566449490600957,0.8752967338479765
50,5,15,gini,0.9691706143319047,0.8852183650615901,0.9903132306968128,0.9546398740952164,0.8681826059260191
100,5,15,gini,0.9699977441912926,0.8879528222409435,0.990593508274697,0.9558633837485949,0.8712813646083805
150,5,15,gini,0.9699225505677118,0.887450759707372,0.9908396007663479,0.9567945261617301,0.8706674563314291
200,5,15,gini,0.9702233250620348,0.8887015177065767,0.9910424289338957,0.9570575416553632,0.8721309978206621
300,5,15,gini,0.9702233250620348,0.8886389201349831,0.9910600607135157,0.9570880938993652,0.872048945607818
50,6,15,gini,0.9689450334611625,0.8842164283711803,0.990585557671369,0.9540319259494545,0.8669962018536718
100,6,15,gini,0.9681179036017745,0.8811659192825112,0.9908292424093308,0.9549341689666604,0.8634763907587439
150,6,15,gini,0.9695465824498083,0.8860759493670886,0.9909536931781415,0.9555569663375769,0.8690843429958005
200,6,15,gini,0.969621776073389,0.8863892013498312,0.991012306932013,0.9553656534070012,0.8694507150156912
300,6,15,gini,0.9702233250620348,0.8885762521102982,0.9909743848114082,0.954811070050905,0.8719671671997179
50,7,15,gini,0.9690202270847432,0.8841394825646794,0.99061778645773,0.9532051366733642,0.8668524844235642
100,7,15,gini,0.9690954207083239,0.8845829823083403,0.9909164983997969,0.9547077755827877,0.8673884715555561
150,7,15,gini,0.9689450334611625,0.8838909193140286,0.9911413976428292,0.9547048616114071,0.866569961420899
200,7,15,gini,0.969621776073389,0.8863892013498312,0.9911154641291351,0.9550016653928977,0.8694507150156912
300,7,15,gini,0.9693210015790661,0.8852643419572553,0.9911356792278172,0.9555745887761821,0.8681515997196277
50,9,15,gini,0.9673659673659674,0.8777464788732394,0.9897710848244603,0.9515113091808888,0.8594458352589007
100,9,15,gini,0.9671403864952252,0.8771436603879674,0.9902952477864467,0.9526840247299695,0.8587770539643533
150,9,15,gini,0.9678171291074517,0.8797752808988764,0.9904258684240861,0.9527565105120573,0.8618299043379848
200,9,15,gini,0.9689450334611625,0.8840864440078585,0.9905931571439507,0.9530883786985856,0.8668249048690299
300,9,15,gini,0.9684186780960975,0.8820224719101124,0.9906665183891687,0.9530300435848249,0.8644257590241258
50,8,15,gini,0.9667644183773216,0.8761210762331838,0.9901086970370685,0.9509288528502607,0.8576463522074956
100,8,15,gini,0.9684938717196782,0.882402469828796,0.9903742522043738,0.9530031709202891,0.8648793461297561
150,8,15,gini,0.9681179036017745,0.8807649043869517,0.9904763810900242,0.9542283064342167,0.862955138535374
200,8,15,gini,0.9685690653432589,0.8826501965188096,0.9907055189827803,0.9540146575055524,0.8651605783799379
300,8,15,gini,0.9689450334611625,0.8838909193140286,0.9908614711956916,0.9538448241255921,0.866569961420899
50,10,15,gini,0.9661628693886758,0.8736664795058956,0.9899305232640672,0.9501849266828922,0.8547818987275982
100,10,15,gini,0.9676667418602902,0.8792134831460674,0.9901835882091097,0.9516830452763767,0.8611809406664496
150,10,15,gini,0.9683434844725167,0.8817083450407418,0.9902016714425464,0.9528486826770068,0.8640582267845343
200,10,15,gini,0.9681930972253553,0.8813464235624123,0.9902520336238789,0.9532108825119598,0.8636692994918417
300,10,15,gini,0.9676667418602902,0.8792134831460674,0.9903353268530648,0.953258973939473,0.8611809406664496
50,2,1,entropy,0.9492443040830137,0.8100197016605686,0.9800005457575028,0.9003872763853152,0.781250749351163
100,2,1,entropy,0.9501466275659824,0.8141295206055509,0.9811996823370299,0.9079800979999958,0.7860050390617073
150,2,1,entropy,0.9519512745319197,0.8210585270232428,0.9816731319869375,0.9116392342689736,0.7940190128558285
200,2,1,entropy,0.9521768554026618,0.8215488215488216,0.9820954921132523,0.913323906442814,0.7945741721760716
300,2,1,entropy,0.9539815023685991,0.8275084554678692,0.9827228122723608,0.9164231122219284,0.8014422662638566
50,3,1,entropy,0.9557861493345364,0.8315186246418338,0.9812852328352994,0.9132661730276348,0.806170756008781
100,3,1,entropy,0.9538311151214377,0.8252703471826978,0.9820000347117824,0.9145158282693988,0.7988944402327155
150,3,1,entropy,0.9548086322279871,0.8289211500142328,0.982132686891597,0.9143800650250231,0.8031041488920477
200,3,1,entropy,0.9562373110760207,0.8334287349742415,0.9825870751581317,0.916807703344836,0.8083539265743332
300,3,1,entropy,0.9565380855703436,0.8347627215551744,0.9829111186754707,0.9179165327953708,0.8098758842997997
50,4,1,entropy,0.9536055342506955,0.8236639039725636,0.9797524217236767,0.9034082351102048,0.7970909561421612
100,4,1,entropy,0.9569140536882472,0.8349178910976663,0.9820168639068391,0.9142238620384839,0.8101758007953024
150,4,1,entropy,0.956989247311828,0.8355376653248994,0.982644836165905,0.9176705618403643,0.8108511791236876
200,4,1,entropy,0.9581171516655388,0.8394349956759873,0.9829830001554004,0.9189984838885464,0.8153821150129348
300,4,1,entropy,0.9581171516655388,0.8399885090491238,0.983197340395275,0.9192910667597378,0.8159578387455549
50,4,16,gini,0.9695465824498083,0.8864592094196804,0.9904121743249787,0.953381660526984,0.8695879190630147
100,4,16,gini,0.9706744868035191,0.890326209223847,0.9908713028565891,0.9561154114578473,0.873997618551913
150,4,16,gini,0.9709000676742612,0.8912004498172618,0.9909795012879979,0.956677861159055,0.8750122778321568
200,4,16,gini,0.9710504549214226,0.8918235459398708,0.991026151515726,0.9568597480259566,0.875742242184125
