n_estimators,min_samples_split,max_features,criterion,accuracy,f1,roc_auc,pr_auc,matthews
300,5,10,gini,0.9922764161264512,0.9842264981491979,0.9994924052692932,0.9984628131351148,0.979120676090311
50,6,10,gini,0.9922111004065903,0.9840888622035425,0.9993427215784708,0.9978082691040251,0.9789417054003559
100,6,10,gini,0.9921457846867294,0.9839500817511428,0.9994226797694508,0.9981377879012553,0.9787622508428329
150,6,10,gini,0.9922927450564164,0.9842530192833789,0.999460055717248,0.998425864752236,0.979161171229389
200,6,10,gini,0.9921947714766252,0.9840496529631607,0.9994872320754404,0.9984479194812462,0.9788945181288538
300,6,10,gini,0.9923743897062426,0.9844161911435912,0.9994940625047142,0.9984603565425694,0.979380228804794
50,7,10,gini,0.9916559167877729,0.9829604188202341,0.9993335272680164,0.9977179640645376,0.9774432890474126
100,7,10,gini,0.9919335085971817,0.9835168501835169,0.9993959042276411,0.9979679724733792,0.9781882272245108
150,7,10,gini,0.9921131268267991,0.9838822704975473,0.9994540254815424,0.998211747195003,0.9786733578729112
200,7,10,gini,0.9920641400369034,0.9837848658748165,0.9994683713978936,0.9983384269610611,0.978542194198037
300,7,10,gini,0.9922437582665208,0.9841566325339381,0.9994910085285409,0.998547723641897,0.9790306080563635
50,8,10,gini,0.9921294557567643,0.9839290477460656,0.9994112172844206,0.9981053429792882,0.9787247864865383
100,8,10,gini,0.9919171796672164,0.9834884419093365,0.9994218802954806,0.9981750223815923,0.9781466920322969
150,8,10,gini,0.9920314821769729,0.9837181369277993,0.9994398134105182,0.9983159830925477,0.9784538453560957
200,8,10,gini,0.9920804689668686,0.9838187702265372,0.9994358829633319,0.9983043712643456,0.9785866482608643
300,8,10,gini,0.9919335085971817,0.9835234474017744,0.9994684455165428,0.9983950904914547,0.9781917711125319
50,10,10,gini,0.991590601067912,0.9828178694158075,0.9994073587970875,0.9980867613076961,0.9772614456934879
100,10,10,gini,0.9917049035776686,0.9830542397758356,0.9994255617615747,0.9982682287760052,0.977572201608764
150,10,10,gini,0.9916069299978773,0.9828540930015345,0.9994325289145701,0.9983327231768893,0.9773071911451482
200,10,10,gini,0.9916559167877729,0.982952460383653,0.999433305361387,0.9983331241866913,0.9774387564668425
300,10,10,gini,0.9918355350173903,0.9833155365723438,0.9994428227715828,0.9984106884221244,0.9779225926573263
50,9,10,gini,0.9916395878578077,0.9829276425475159,0.9993770788104227,0.9979688945244625,0.9773994706445837
100,9,10,gini,0.9918518639473556,0.9833594557641645,0.9994132199271376,0.9982008538766534,0.9779725315874452
150,9,10,gini,0.9919008507372512,0.9834600506869414,0.999413964711619,0.9981931790085793,0.9781053290025731
200,9,10,gini,0.9919498375271468,0.9835595424684029,0.9994133357825014,0.998187808992444,0.9782374880111835
300,9,10,gini,0.9919171796672164,0.9834851366229607,0.9994316610787394,0.9983409884627605,0.9781449140717389
50,3,11,gini,0.9921947714766252,0.9840592276395651,0.9993724769778051,0.9978783423674515,0.9788995797718508
100,3,11,gini,0.9921621136166947,0.9839978663821843,0.9994169992586321,0.9979482950284791,0.9788143575535883
150,3,11,gini,0.9921131268267991,0.9838973162193699,0.9994343595732377,0.9980806475614614,0.9786815849167356
200,3,11,gini,0.9923743897062426,0.9844286619319129,0.9994598175301338,0.9982813397128985,0.9793868047429085
300,3,11,gini,0.992407047566173,0.9845025829028495,0.9995061798244094,0.9984425144636759,0.9794794301309211
50,2,11,gini,0.9921947714766252,0.9840485884001868,0.9993750646541292,0.9978421195739238,0.9788939938577167
100,2,11,gini,0.9922274293365556,0.9841174507841175,0.999415853657768,0.9979234219715288,0.9789834028832057
150,2,11,gini,0.9923417318463121,0.9843473617461536,0.9994642430611107,0.9980972176445866,0.9792908727749685
200,2,11,gini,0.9925213500759296,0.9847149913229208,0.99946175181099,0.9980888429345735,0.9797771260647407
300,2,11,gini,0.9924397054261034,0.9845486400800935,0.9994771800035346,0.9982214450996165,0.979556456171039
50,4,11,gini,0.9922111004065903,0.9840952285685706,0.9993868394449226,0.9980174654309502,0.9789452506986144
100,4,11,gini,0.9923254029163469,0.9843322888192546,0.9994563389908258,0.9982837993138606,0.9792564841899581
150,4,11,gini,0.9925703368658252,0.9848267582619135,0.9994946353051464,0.998382451607689,0.9799155453615257
200,4,11,gini,0.9924723632860338,0.9846246206183504,0.999494723815766,0.9983794572216538,0.9796494711923633
300,4,11,gini,0.9924886922159991,0.9846584845250801,0.9995188900932954,0.998585623102309,0.9796939101747127
50,6,11,gini,0.9920478111069382,0.9837726167072074,0.9993791195918619,0.9982170413997755,0.978510413647067
100,6,11,gini,0.9923090739863817,0.9842963358116894,0.9994192091457267,0.9983206373436448,0.9792107886579641
150,6,11,gini,0.9922437582665208,0.9841576893573025,0.9994232957457947,0.9983305639065003,0.9790311835140801
200,6,11,gini,0.9922600871964861,0.9841936774709884,0.9994311580793649,0.9983954381018391,0.9790768138878677
300,6,11,gini,0.9921784425466599,0.9840296069082786,0.9994609055631152,0.9984206408162528,0.9788575614143148
50,7,11,gini,0.9920478111069382,0.9837650431709838,0.9993743364204141,0.9980259655626812,0.9785056320063594
100,7,11,gini,0.9922274293365556,0.9841301593652064,0.9994077157179598,0.9980519300584905,0.9789903322474366
150,7,11,gini,0.9920804689668686,0.9838284818778967,0.9994479204075897,0.9981523130344541,0.978592007463179
200,7,11,gini,0.9920314821769729,0.9837279093031011,0.9994566491377934,0.9982187129552095,0.9784592243433095
300,7,11,gini,0.9920967978968338,0.9838612870956985,0.9994645380965091,0.9982821255665277,0.9786358499597637
50,5,11,gini,0.9919498375271468,0.9835584458896115,0.9993227469623955,0.9979828319377619,0.9782368613089261
100,5,11,gini,0.9921457846867294,0.9839618552232337,0.9993781596474192,0.9981671977785269,0.9787686290808967
150,5,11,gini,0.9923743897062426,0.9844265848534365,0.9993938749597783,0.9982535530259027,0.9793856325140492
200,5,11,gini,0.9926029947257556,0.9848944613024776,0.9994535922832258,0.9983195310289018,0.9800044184753199
300,5,11,gini,0.9924233764961382,0.9845312708361115,0.9994468129454477,0.9982992237295002,0.9795207640813249
50,8,11,gini,0.9918028771574599,0.9832610870290097,0.9992710761897428,0.9976505897631717,0.9778410346857194
100,8,11,gini,0.9920314821769729,0.9837268240629585,0.999413239356298,0.998103742821141,0.9784585962335893
150,8,11,gini,0.9919335085971817,0.9835190498431975,0.9994483751938623,0.9981965455181411,0.9781893780556855
200,8,11,gini,0.9919335085971817,0.9835168501835169,0.9994617302230339,0.9983241651566604,0.9781882272245108
300,8,11,gini,0.9920967978968338,0.9838526723160073,0.9994779801971032,0.9984683176773705,0.9786311022255507
50,10,11,gini,0.9916069299978773,0.9828563804949636,0.9993809948656385,0.997980274444298,0.9773084829859305
100,10,11,gini,0.9916559167877729,0.982952460383653,0.9994167862574667,0.998069560130572,0.9774387564668425
150,10,11,gini,0.9919171796672164,0.9834862385321101,0.9994329657108795,0.9981558678336324,0.9781454991099232
200,10,11,gini,0.9919498375271468,0.9835551552753594,0.9994527395589641,0.9983019208778616,0.9782350268509701
300,10,11,gini,0.9919661664571121,0.9835857743377594,0.9994498834723873,0.998289089524909,0.9782777228896585
50,9,11,gini,0.9917702192975294,0.9831899139483691,0.999398188952983,0.998027443510178,0.9777501270492313
100,9,11,gini,0.9919171796672164,0.9834906446986625,0.9994344862225795,0.9982613948356539,0.9781479154022468
150,9,11,gini,0.9918845218072859,0.983426151332244,0.9994415454841868,0.9983239682683114,0.9780608503953581
200,9,11,gini,0.9919824953870773,0.9836218686413823,0.9994395716254113,0.9983132320411767,0.9783233616696434
300,9,11,gini,0.9920641400369034,0.9837945981993999,0.9994761006057353,0.9984110885055479,0.9785475371515365
50,2,12,gini,0.9922600871964861,0.9841905143085852,0.9992581550784865,0.9977242202926221,0.9790750592391333
100,2,12,gini,0.9921621136166947,0.9839871897518014,0.9993337280360071,0.997901349425133,0.9788083506881119
150,2,12,gini,0.9925050211459643,0.9846954086225868,0.999394852174586,0.9979749085499207,0.9797400479783438
200,2,12,gini,0.992407047566173,0.9844984498449845,0.9994013393553599,0.9980356564787052,0.9794769190063219
300,2,12,gini,0.9924397054261034,0.9845599759895954,0.9994695529786849,0.9981623843215575,0.9795622701298747
50,3,12,gini,0.9919988243170424,0.9836579509071505,0.9993274085216914,0.9979792012551821,0.9783690380251594
100,3,12,gini,0.9920804689668686,0.9838317165049838,0.9994140690534062,0.9983491211547604,0.9785939308245378
150,3,12,gini,0.9921784425466599,0.9840338655378154,0.9994118087944145,0.9983451546050829,0.9788601235509675
200,3,12,gini,0.9923254029163469,0.9843291544411843,0.999412248469118,0.9983501550064122,0.9792546393450616
300,3,12,gini,0.9923090739863817,0.9842973828971495,0.9994505526990228,0.9984492484676133,0.9792114018008492
50,4,12,gini,0.9923907186362078,0.9844635593785424,0.9992968464524019,0.9979159074946694,0.9794318563091065
100,4,12,gini,0.9922437582665208,0.9841640273378897,0.9993761325383519,0.9981251022096205,0.9790347961728113
150,4,12,gini,0.9920314821769729,0.9837311641552207,0.9994144957753363,0.9982216654363724,0.9784611542897199
200,4,12,gini,0.9924233764961382,0.9845261121856866,0.9994190781787936,0.998229223145471,0.9795178254301956
300,4,12,gini,0.9923743897062426,0.9844286619319129,0.9994259301960237,0.9982886974214418,0.9793868047429085
50,5,12,gini,0.9920967978968338,0.9838612870956985,0.9993890946667245,0.9981132987504354,0.9786358499597637
100,5,12,gini,0.9922927450564164,0.9842603708149926,0.9994100666463667,0.9982121212576004,0.9791651306956217
150,5,12,gini,0.9922111004065903,0.9840952285685706,0.9994521207042258,0.9983227433563182,0.9789452506986144
200,5,12,gini,0.9923254029163469,0.98432810936979,0.9994516133872604,0.9983222258356854,0.9792540396173537
300,5,12,gini,0.9924233764961382,0.9845302393812095,0.9994557165380947,0.9983765456085194,0.9795201611214405
50,6,12,gini,0.9920967978968338,0.9838580576307364,0.9993966835528524,0.9981321655433819,0.9786340124550701
100,6,12,gini,0.9921131268267991,0.9838919459729865,0.9994428328459621,0.9982472084570393,0.97867847535403
150,6,12,gini,0.9920967978968338,0.9838602107509671,0.9994400983715374,0.9982381483637006,0.9786352298490975
200,6,12,gini,0.9922274293365556,0.9841269841269841,0.9994490293089289,0.9983049678357314,0.9789884970801136
300,6,12,gini,0.9923580607762773,0.9843947982660887,0.999449603548558,0.9983541108487607,0.9793423524255808
50,7,12,gini,0.9921294557567643,0.983925832054959,0.9993128013910727,0.9979522696587642,0.9787229381551809
100,7,12,gini,0.9919661664571121,0.9835945315105035,0.9993564932551929,0.9980559061675097,0.9782825987268551
150,7,12,gini,0.9920967978968338,0.9838591342626559,0.9993610576686869,0.9980651518579485,0.9786346173468459
200,7,12,gini,0.9923090739863817,0.9842921460730365,0.9993749416027798,0.9981938170528364,0.9792084122081547
300,7,12,gini,0.9921294557567643,0.9839236875458609,0.9994299397990489,0.9982476601568928,0.9787217439884928
50,8,12,gini,0.9921294557567643,0.9839236875458609,0.9993765585406834,0.9980730044000957,0.9787217439884928
100,8,12,gini,0.9919824953870773,0.9836229612087656,0.9993837142284943,0.9980799383553932,0.978323961541158
150,8,12,gini,0.9919988243170424,0.9836612204068023,0.9994251371984405,0.9981850876170194,0.9783709115350823
200,8,12,gini,0.9920314821769729,0.9837203095809981,0.9994213542689531,0.9981711208429827,0.9784549873798672
300,8,12,gini,0.9920641400369034,0.9837859478214452,0.9994223170917901,0.998173134294152,0.9785427573915777
50,9,12,gini,0.9918681928773208,0.9833911419423693,0.9993875540062659,0.9979628450488172,0.9780157387852785
100,9,12,gini,0.9916559167877729,0.9829558720522998,0.9993951213044373,0.998014091895932,0.977440653397151
150,9,12,gini,0.9917049035776686,0.9830565005670069,0.9994386498196905,0.9981220876106515,0.977573469423911
200,9,12,gini,0.9917702192975294,0.9831854273703877,0.9994491214175409,0.9981970755049568,0.9777476538858203
300,9,12,gini,0.9919824953870773,0.9836218686413823,0.9994790473617275,0.998472388430676,0.9783233616696434
50,10,12,gini,0.9916069299978773,0.9828632393145296,0.9993138908632514,0.9978035224667493,0.9773125408130908
100,10,12,gini,0.9917212325076338,0.9830859049207673,0.9993669511806712,0.9979810794308189,0.9776154421276126
150,10,12,gini,0.9919824953870773,0.9836196830692243,0.9993753093176303,0.9980493430036366,0.9783221847706933
200,10,12,gini,0.9919335085971817,0.9835157501334757,0.9993730569742226,0.9980400615724,0.9781876632404701
300,10,12,gini,0.9920151532470077,0.9836853167851066,0.9994134825806021,0.9981912376970938,0.9784099545852141
50,2,13,gini,0.9921947714766252,0.9840624166444385,0.9992794192151329,0.9977349894965941,0.9789014041060461
100,2,13,gini,0.9921621136166947,0.983995732195252,0.9993458590280742,0.997842539591912,0.9788130952962921
150,2,13,gini,0.9920804689668686,0.9838284818778967,0.9993985501914465,0.9980255426829623,0.978592007463179
200,2,13,gini,0.9921294557567643,0.9839279759919973,0.9994073609558829,0.9980952917995216,0.9787241627679908
300,2,13,gini,0.9922764161264512,0.9842286019139075,0.9994266174126226,0.9982345352101574,0.979121872316332
50,3,13,gini,0.9920478111069382,0.9837650431709838,0.9992793206301337,0.9978180405466324,0.9785056320063594
100,3,13,gini,0.9920641400369034,0.9837935174069627,0.9993650651129165,0.9980461161172722,0.9785469130413433
150,3,13,gini,0.9921457846867294,0.9839554354714967,0.9994108862690956,0.9981642186783681,0.9787650357630094
200,3,13,gini,0.9921131268267991,0.9838897968713518,0.9994142352806674,0.9981700077741309,0.9786772847987607
300,3,13,gini,0.9922274293365556,0.9841269841269841,0.9994331362557318,0.9983076754290436,0.9789884970801136
50,4,13,gini,0.9919498375271468,0.9835529608006672,0.9992829999374324,0.9978822212242229,0.9782338419403083
100,4,13,gini,0.9921784425466599,0.9840264114449595,0.9993281540257714,0.9979570038775223,0.9788557196665728
150,4,13,gini,0.9922600871964861,0.9841947315771924,0.9994287265559225,0.9981223429154692,0.9790774140008994
200,4,13,gini,0.9923254029163469,0.984327064158997,0.9994290949903712,0.9981202080255184,0.9792534475033758
300,4,13,gini,0.9923090739863817,0.9842890023016111,0.9994378373929471,0.9981875066196242,0.9792067098563756
50,5,13,gini,0.9917702192975294,0.9832044788056519,0.9993226087994771,0.9979420163663811,0.9777590043962495
100,5,13,gini,0.9921621136166947,0.9839967993598719,0.9994491725090369,0.9983122081746988,0.9788137226227686
150,5,13,gini,0.9920967978968338,0.9838623632968791,0.9994518242296305,0.9983167976607237,0.9786364776767844
200,5,13,gini,0.9921457846867294,0.9839565057869984,0.9994544874638006,0.9983199279895967,0.9787656156131614
300,5,13,gini,0.9922600871964861,0.9841905143085852,0.9994592684764529,0.9983737826090993,0.9790750592391333
50,6,13,gini,0.9918192060874251,0.9832972162027005,0.9993706196939918,0.9979765999158571,0.9778868595905653
100,6,13,gini,0.9922764161264512,0.9842243938231665,0.9993820354051172,0.9979942868262982,0.9791195103252635
150,6,13,gini,0.9921621136166947,0.983992529847262,0.9993968555369015,0.9981202419840193,0.9788112589635158
200,6,13,gini,0.9921784425466599,0.984023214702645,0.9994028879314026,0.9981774956280138,0.9788539464275621
300,6,13,gini,0.9922764161264512,0.9842296535858367,0.9994085533306519,0.9982386451867976,0.9791224818470518
50,7,13,gini,0.9922111004065903,0.9840867389491242,0.9993156207781245,0.9977849875175352,0.978940584583389
100,7,13,gini,0.9921457846867294,0.9839543650131768,0.999429734713467,0.9982105138605405,0.9787644635321395
150,7,13,gini,0.9922437582665208,0.9841524038301138,0.9994388390741048,0.9982790268161466,0.9790283824499897
200,7,13,gini,0.9921621136166947,0.9839882580559076,0.9994405315698541,0.998278467246373,0.9788089171056378
300,7,13,gini,0.9922111004065903,0.9840899236182916,0.9994554351750684,0.9984096038165378,0.9789422772419628
50,8,13,gini,0.991590601067912,0.9828270365800794,0.9993132871200823,0.9978637790386692,0.9772666594316949
100,8,13,gini,0.9920641400369034,0.9837902741644987,0.9994450240234947,0.9982030460089942,0.9785450863631725
150,8,13,gini,0.9920641400369034,0.9837891927951968,0.999470883516372,0.9984051549313968,0.9785444926947917
200,8,13,gini,0.9920804689668686,0.9838241670279825,0.9994756199139154,0.9984167785940518,0.9785895494581635
300,8,13,gini,0.9920967978968338,0.9838612870956985,0.9994764179486884,0.9984123250307031,0.9786358499597637
50,9,13,gini,0.9915416142780163,0.9827241195304163,0.9993193087206054,0.9979165727925754,0.9771324906855763
100,9,13,gini,0.9916232589278424,0.9828891631366532,0.9994069795686606,0.9980968677520213,0.9773523225827503
150,9,13,gini,0.9919171796672164,0.9834862385321101,0.9994157658667467,0.9981645112130462,0.9781454991099232
200,9,13,gini,0.9918845218072859,0.9834184099022454,0.9994327368785462,0.9982994463101879,0.9780565672339138
300,9,13,gini,0.9920641400369034,0.9837837837837838,0.9994336889074051,0.9983008089736101,0.9785416386283753
50,10,13,gini,0.991737561437599,0.9831198291966907,0.999306591255734,0.9976922313798622,0.9776599199363167
100,10,13,gini,0.9917702192975294,0.9831798157789348,0.9993677549722323,0.9980779962623498,0.9777447337239102
150,10,13,gini,0.991737561437599,0.9831164497831164,0.9994002815455166,0.9981136994549682,0.9776581101187142
200,10,13,gini,0.9918192060874251,0.9832827254829991,0.9994010270495964,0.9981128778905803,0.977878702284084
300,10,13,gini,0.9918192060874251,0.9832771454320905,0.9994445080713469,0.998272371242311,0.9778759074683255
50,2,14,gini,0.9921457846867294,0.9839575759597105,0.9993422430454464,0.9979338926329919,0.9787662030805301
100,2,14,gini,0.9922437582665208,0.9841566325339381,0.9994115871580664,0.9980905714831969,0.9790306080563635
150,2,14,gini,0.9923743897062426,0.9844265848534365,0.9994498460532635,0.9981979186339148,0.9793856325140492
200,2,14,gini,0.9924233764961382,0.9845240477619905,0.9994645668804505,0.9983294698289359,0.979516703302434
300,2,14,gini,0.9923743897062426,0.9844234681965245,0.9994711771125735,0.9983931473886717,0.9793839313139663
50,3,14,gini,0.9920641400369034,0.9837945981993999,0.9991963537976881,0.9977781948948024,0.9785475371515365
100,3,14,gini,0.9921947714766252,0.9840624166444385,0.99936683388611,0.9980560241745741,0.9789014041060461
150,3,14,gini,0.9921784425466599,0.984028541895902,0.9993836638565969,0.9981431223639544,0.9788569398897555
200,3,14,gini,0.9922927450564164,0.9842572209992663,0.9994140899217637,0.9981765127732749,0.9791633880517934
300,3,14,gini,0.9922600871964861,0.9841947315771924,0.9994142273650836,0.998171082615694,0.9790774140008994
50,4,14,gini,0.9919661664571121,0.9835857743377594,0.9992609751851369,0.9977338650039399,0.9782777228896585
100,4,14,gini,0.9920641400369034,0.9837913553895411,0.9993643044972671,0.9980458205536246,0.9785456876450999
150,4,14,gini,0.9922927450564164,0.9842551204216425,0.9993759763854703,0.998118926677969,0.979162264390459
200,4,14,gini,0.9923580607762773,0.9843916755602988,0.9994159306548108,0.9982200684992462,0.9793406109348318
300,4,14,gini,0.9922111004065903,0.9840920460230115,0.9994322353183687,0.9983484580403462,0.9789434437810923
50,6,14,gini,0.9918518639473556,0.9833638939823304,0.9993486107728637,0.9978667652392768,0.9779751624045842
100,6,14,gini,0.9920641400369034,0.9837945981993999,0.9993658358029451,0.9979497320146867,0.9785475371515365
150,6,14,gini,0.9920478111069382,0.9837574625621185,0.9993775911645781,0.9980210276944514,0.9785012226469801
200,6,14,gini,0.9920314821769729,0.9837246531483458,0.9993805177718111,0.9980245009422228,0.9784573628351296
300,6,14,gini,0.9921947714766252,0.9840560373582389,0.9994498985839566,0.9983950204616634,0.9788978239604118
50,7,14,gini,0.9919824953870773,0.9836262380364825,0.9993177759757303,0.9979692000571928,0.9783258068190963
100,7,14,gini,0.9918845218072859,0.9834250458562614,0.9993851634999396,0.9980962791559387,0.9780602156908844
150,7,14,gini,0.9919335085971817,0.9835278426142048,0.9994474584253313,0.9981635350742623,0.978194285918628
200,7,14,gini,0.9919988243170424,0.9836590408857466,0.9994433459197163,0.9981459013074332,0.9783696549218409
300,7,14,gini,0.9919498375271468,0.9835551552753594,0.9994818501980128,0.9982439901188492,0.9782350268509701
50,5,14,gini,0.9920314821769729,0.9837279093031011,0.9992988951494248,0.9976494631922185,0.9784592243433095
100,5,14,gini,0.9919824953870773,0.9836262380364825,0.9993673721458128,0.9979568824470167,0.9783258068190963
150,5,14,gini,0.9921457846867294,0.9839586459896615,0.9994319007050508,0.9982178691094687,0.9787667981630508
200,5,14,gini,0.9920478111069382,0.9837574625621185,0.9994354051499059,0.9982220712051584,0.9785012226469801
300,5,14,gini,0.9921784425466599,0.9840210828301698,0.9994531526085222,0.9983557098857004,0.9788528023561408
50,8,14,gini,0.9916559167877729,0.9829638273045508,0.9992882897062476,0.9978410476164313,0.9774453455204706
100,8,14,gini,0.9918355350173903,0.9833255519242313,0.9994118044768233,0.9981132667971582,0.9779280508801661
150,8,14,gini,0.9919824953870773,0.9836295135531624,0.9994241247233047,0.9981888218848798,0.9783277205488411
200,8,14,gini,0.9918845218072859,0.9834250458562614,0.9994254790077437,0.9981884543069929,0.9780602156908844
300,8,14,gini,0.9920151532470077,0.9836885820074052,0.9994308536891855,0.9982439665885496,0.9784116964883166
50,9,14,gini,0.9917049035776686,0.9830519783812638,0.9993928250655191,0.9981174561534144,0.9775709642178741
100,9,14,gini,0.9916395878578077,0.9829151094500801,0.9994404891135406,0.9982351078147803,0.9773924514910386
150,9,14,gini,0.9917702192975294,0.9831820608649225,0.9994559698367783,0.9983156420811966,0.9777458789352304
200,9,14,gini,0.9917865482274947,0.9832115082941156,0.999457133427606,0.9983164049302283,0.9777880802762827
300,9,14,gini,0.9917702192975294,0.9831820608649225,0.9994642027635929,0.9983799343975657,0.9777458789352304
50,10,14,gini,0.9915579432079816,0.9827522935779817,0.999344021173421,0.9979398840076046,0.9771737279756872
100,10,14,gini,0.9916885746477033,0.9830157829757415,0.9994041277996747,0.9981812895174175,0.9775252828605845
150,10,14,gini,0.9918028771574599,0.9832532692820923,0.9994099637437762,0.9981918957850933,0.9778366015904391
200,10,14,gini,0.9916885746477033,0.9830180495779535,0.9994168308725754,0.9982567903186083,0.9775264862069633
300,10,14,gini,0.9917212325076338,0.9830847762986687,0.9994321396117637,0.9983400902328234,0.9776148330447884
50,2,15,gini,0.9919171796672164,0.9834862385321101,0.9992283464288609,0.9975988123458214,0.9781454991099232
100,2,15,gini,0.9921457846867294,0.9839575759597105,0.9993644289878133,0.9980185102084163,0.9787662030805301
150,2,15,gini,0.9921947714766252,0.9840581643543223,0.999430731357435,0.998108758660002,0.9788989868849808
200,2,15,gini,0.9922274293365556,0.9841227484989993,0.9994588151293773,0.9983152901156078,0.9789861567768169
300,2,15,gini,0.9921784425466599,0.9840274767414718,0.9994558144034952,0.9983070067216501,0.9788563259731546
50,3,15,gini,0.9920478111069382,0.9837617952052282,0.999215409486437,0.9977359047572822,0.9785036966543202
100,3,15,gini,0.9920804689668686,0.9838274033812398,0.9993646650161322,0.9980525267015294,0.978591381549578
150,3,15,gini,0.9921784425466599,0.9840264114449595,0.9993782452796444,0.9981342208405796,0.9788557196665728
200,3,15,gini,0.9924233764961382,0.9845240477619905,0.9994173036488117,0.9982311448094336,0.979516703302434
300,3,15,gini,0.9922437582665208,0.9841598025811185,0.9994153708071524,0.9982265847842018,0.9790323572823982
50,4,15,gini,0.9915742721379468,0.9827862289831866,0.9992519557371259,0.9976693282060317,0.9772182158010109
100,4,15,gini,0.9918518639473556,0.9833550151772907,0.9993580324764548,0.9980297353813607,0.9779700223949505
150,4,15,gini,0.9920314821769729,0.9837235674738176,0.9993624464938552,0.9980830219969853,0.9784567575505123
200,4,15,gini,0.9921131268267991,0.9838876471961837,0.9994360535081841,0.9982290267413025,0.9786761247081384
300,4,15,gini,0.9922111004065903,0.9840941678615492,0.9994418059788558,0.998285035946369,0.9789446407810135
50,5,15,gini,0.9917049035776686,0.9830576307363927,0.9993711867376356,0.9977994959725035,0.9775741147354273
100,5,15,gini,0.9919988243170424,0.9836612204068023,0.9994284473516917,0.9981678800802302,0.9783709115350823
150,5,15,gini,0.9919661664571121,0.9835923430934436,0.9994376848380581,0.9982342719307674,0.9782813341135059
200,5,15,gini,0.9919498375271468,0.9835551552753594,0.9994452413422519,0.9982968035377261,0.9782350268509701
300,5,15,gini,0.9920641400369034,0.9837935174069627,0.9994417469717763,0.9982831485183845,0.9785469130413433
50,6,15,gini,0.991737561437599,0.983123207257688,0.9993402123383868,0.9978022719293175,0.9776617982365711
100,6,15,gini,0.9920967978968338,0.9838634393545376,0.9993813877664375,0.9980398119837602,0.9786371129981006
150,6,15,gini,0.9921947714766252,0.9840602907829799,0.9993940685317837,0.9981148568726473,0.9789001802723596
200,6,15,gini,0.9922274293365556,0.9841259254318682,0.9994191026451439,0.9983189001841621,0.9789879005801858
300,6,15,gini,0.9923254029163469,0.9843260188087775,0.9994504627492061,0.9983977100691844,0.9792528630051908
50,7,15,gini,0.9919171796672164,0.9834851366229607,0.9993089918364396,0.9979466515317105,0.9781449140717389
100,7,15,gini,0.9920967978968338,0.9838559039359573,0.9994125247949549,0.9981184760959924,0.9786328255111967
150,7,15,gini,0.9920641400369034,0.9837913553895411,0.9994228891726238,0.9981909280187543,0.9785456876450999
200,7,15,gini,0.9921131268267991,0.9838897968713518,0.9994324663094977,0.998259986384063,0.9786772847987607
300,7,15,gini,0.9920478111069382,0.9837607122611625,0.999438326000351,0.9983199312286848,0.9785030667417192
50,8,15,gini,0.9918028771574599,0.9832577374599787,0.9993778538180426,0.9979390863197981,0.977839089165338
100,8,15,gini,0.9917865482274947,0.9832171098728771,0.9994008406735766,0.9980826430734456,0.9777909332663586
150,8,15,gini,0.9919008507372512,0.9834545333244379,0.999422896368609,0.9982294221907322,0.9781022225359957
200,8,15,gini,0.9919824953870773,0.9836207759282116,0.9994253876187299,0.9982342682456512,0.9783227694121334
300,8,15,gini,0.9920314821769729,0.9837213956901728,0.9994229395445211,0.9982272920425805,0.9784555698208167
50,10,15,gini,0.9915089564180859,0.9826493159826493,0.9993526966533335,0.9980530770007634,0.9770396401619514
100,10,15,gini,0.9916885746477033,0.9830180495779535,0.9993656048118161,0.998078697453948,0.9775264862069633
150,10,15,gini,0.9916232589278424,0.9828857381150959,0.9993737729747627,0.9980975670632108,0.9773504136364575
200,10,15,gini,0.9917702192975294,0.9831876709587031,0.9994063592747253,0.9981339275415124,0.9777488752511745
300,10,15,gini,0.9918355350173903,0.9833188763595115,0.9994052518125832,0.9981279475508495,0.9779243435537663
50,9,15,gini,0.9919171796672164,0.9834906446986625,0.999245275703945,0.9979101829450967,0.9781479154022468
100,9,15,gini,0.9919498375271468,0.9835507657402155,0.9994024453783048,0.9980913653525044,0.9782326874979664
150,9,15,gini,0.9919661664571121,0.9835879645073053,0.999441252607584,0.9981869007184577,0.9782788961784061
200,9,15,gini,0.9919335085971817,0.9835168501835169,0.9994416124068504,0.9981841694310681,0.9781882272245108
300,9,15,gini,0.9918192060874251,0.9832849564608147,0.9994484939276204,0.9982462454097307,0.9778798735582636
50,2,16,gini,0.9919335085971817,0.9835179500867476,0.9992921417171939,0.9977214768880747,0.978188798830272
100,2,16,gini,0.9921131268267991,0.9838833461243285,0.9993812467251252,0.997977913360889,0.978673895986958
150,2,16,gini,0.9921784425466599,0.9840189503886831,0.9994269980802464,0.9981046355228915,0.9788516887743395
200,2,16,gini,0.9921621136166947,0.9839861213051311,0.999427986089032,0.9981082164815412,0.9788077918934968
300,2,16,gini,0.9922437582665208,0.9841566325339381,0.9994256509917929,0.9981004862161253,0.9790306080563635
50,3,16,gini,0.9920804689668686,0.98383063843974,0.9993221165940805,0.9978294706342042,0.9785932821027167
100,3,16,gini,0.9919171796672164,0.9834873402942256,0.999418016051359,0.9981329392893336,0.9781460917641309
150,3,16,gini,0.9920478111069382,0.9837574625621185,0.9994421067710427,0.9982842597510732,0.9785012226469801
200,3,16,gini,0.9920967978968338,0.9838559039359573,0.9994405653909852,0.9982793783841872,0.9786328255111967
